module,type,name,res_id,src,value,comments
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_mail_server_form,Security and Authentication,Security and Authentication,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_mail_server_form,Test Connection,Test Connection,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_mail_server_form,Outgoing Mail Servers,Outgoing Mail Servers,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_mail_server_list,Outgoing Mail Servers,Outgoing Mail Servers,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_property_view,Value,Value,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_property_view,Parameters,Parameters,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_property_view_search,Name,Name,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_property_view_search,Parameters that are used by all resources.,Parameters that are used by all resources.,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_property_view_search,Parameters,Parameters,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_property_view_search,Generic,Generic,
web_tour,model_terms,"ir.ui.view,arch_db",base.ir_property_view_tree,Parameters,Parameters,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Defined Reports,Defined Reports,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Author Name,Author Name,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,By,By,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Install,Install,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Module Name,Module Name,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Technical Data,Technical Data,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Information,Information,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Dependencies,Dependencies,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not depends on any other module.,-This module does not depends on any other module.,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Cancel Uninstall,Cancel Uninstall,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not create views.,-This module does not create views.,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Cancel Upgrade,Cancel Upgrade,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Cancel Install,Cancel Install,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Module,Module,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Exclusions,Exclusions,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not create menu.,-This module does not create menu.,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Contains In-App Purchases,Contains In-App Purchases,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Installed Features,Installed Features,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Created Menus,Created Menus,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Uninstall,Uninstall,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Upgrade,Upgrade,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,Created Views,Created Views,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not create report.,-This module does not create report.,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_form,-This module does not exclude any other module.,-This module does not exclude any other module.,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_tree,Apps,Apps,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_tree,Install,Install,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Uninstall,Uninstall,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Upgrade,Upgrade,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Cancel Install,Cancel Install,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,&amp;nbsp;,&amp;nbsp;,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Icon,Icon,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Installed,Installed,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Cancel Uninstall,Cancel Uninstall,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Learn More,Learn More,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Dropdown menu,Dropdown menu,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Module Info,Module Info,
web_tour,model_terms,"ir.ui.view,arch_db",base.module_view_kanban,Install,Install,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_company_step,Company Data,Company Data,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_company_step,Set your company's data for documents header/footer.,Set your company's data for documents header/footer.,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_company_step,Let's start!,Let's start!,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_container,Close,Close,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_container,Discard,Discard,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_container,"<i class=""fa fa-times"" title=""Close the onboarding panel""/>","<i class=""fa fa-times"" title=""Close the onboarding panel""/>",
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_container,Nice work! Your configuration is done.,Nice work! Your configuration is done.,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_container,Do you want to remove this configuration panel?,Do you want to remove this configuration panel?,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_container,Remove Configuration Tips,Remove Configuration Tips,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_container,"<span aria-label=""Close"">×</span>","<span aria-label=""Close"">×</span>",
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_container,Remove,Remove,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_step,All done!,All done!,
web_tour,model_terms,"ir.ui.view,arch_db",base.onboarding_step,Let's do it,Let's do it,
web_tour,model_terms,"ir.ui.view,arch_db",base.paperformat_view_form,Paper format configuration,Paper format configuration,
web_tour,model_terms,"ir.ui.view,arch_db",base.paperformat_view_tree,Paper format configuration,Paper format configuration,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,Apps:,Apps:,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Tr</strong>,<strong>Tr</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,Type:,Type:,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<u><strong>Views</strong></u>,<u><strong>Views</strong></u>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,Object:,Object:,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- selection = [,- selection = [,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- domain =,- domain =,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,Transient: True,Transient: True,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- relation =,- relation =,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,Name:,Name:,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Name</strong>,<strong>Name</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Group</strong>,<strong>Group</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Apps</strong>,<strong>Apps</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<u><strong>Security</strong></u>,<u><strong>Security</strong></u>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Attribute</strong>,<strong>Attribute</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- size =,- size =,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- ondelete =,- ondelete =,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Idx</strong>,<strong>Idx</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Rq</strong>,<strong>Rq</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- groups =,- groups =,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Type</strong>,<strong>Type</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,Transient: False,Transient: False,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<u><strong>Fields</strong></u>,<u><strong>Fields</strong></u>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Label</strong>,<strong>Label</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Inherited</strong>,<strong>Inherited</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,- field =,- field =,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>XML ID</strong>,<strong>XML ID</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Ro</strong>,<strong>Ro</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodeloverview,<strong>Seq</strong>,<strong>Seq</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<strong>Menu :</strong>,<strong>Menu :</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Module</span>,<span>Module</span>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Name</span>,<span>Name</span>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<strong>Dependencies :</strong>,<strong>Dependencies :</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,", readonly",", readonly",
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,Introspection report on objects,Introspection report on objects,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<strong>View :</strong>,<strong>View :</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Directory</span>,<span>Directory</span>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Web</span>,<span>Web</span>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<strong>Reports :</strong>,<strong>Reports :</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,", required",", required",
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Object:</span>,<span>Object:</span>,
web_tour,model_terms,"ir.ui.view,arch_db",base.report_irmodulereference,<span>Version</span>,<span>Version</span>,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_bank_view_search,Archived,Archived,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_bank_view_search,Search Bank,Search Bank,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_installer,Install Apps,Install Apps,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_installer,title,title,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_installer,Skip,Skip,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_installer,Configuration Installer,Configuration Installer,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_settings_view_form,Search...,Search...,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_settings_view_form,Discard,Discard,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_settings_view_form,Save,Save,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_settings_view_form,Settings,Settings,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_settings_view_form,"<span class=""searchIcon""><i class=""fa fa-search"" role=""img"" aria-label=""Search"" title=""Search""/></span>","<span class=""searchIcon""><i class=""fa fa-search"" role=""img"" aria-label=""Search"" title=""Search""/></span>",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_settings_view_form,No Record Found,No Record Found,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_view_base,Cancel,Cancel,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_view_base,Configuration,Configuration,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_config_view_base,Apply,Apply,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%w - Day of the week number [0(Sunday),6].""","%w - Day of the week number [0(Sunday),6].""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,%b - Abbreviated month name.,%b - Abbreviated month name.,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,Examples,Examples,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%S - Seconds [00,61].""","%S - Seconds [00,61].""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,Activate and Translate,Activate and Translate,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%Y - Year with century.""","%Y - Year with century.""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,6. %I:%M:%S %p  ==&gt; 06:25:20 PM,6. %I:%M:%S %p  ==&gt; 06:25:20 PM,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,Languages,Languages,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%I - Hour (12-hour clock) [01,12].""","%I - Hour (12-hour clock) [01,12].""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"2. %a ,%A         ==&gt; Fri, Friday","2. %a ,%A         ==&gt; Fri, Friday",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%m - Month number [01,12].""","%m - Month number [01,12].""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%y - Year without century [00,99].""","%y - Year without century [00,99].""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,9. %w              ==&gt; 5 ( Friday is the 6th day),9. %w              ==&gt; 5 ( Friday is the 6th day),
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%p - Equivalent of either AM or PM.""","%p - Equivalent of either AM or PM.""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,Legends for supported Date and Time Formats,Legends for supported Date and Time Formats,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"4. %d, %m         ==&gt; 05, 12","4. %d, %m         ==&gt; 05, 12",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%M - Minute [00,59].""","%M - Minute [00,59].""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,5. %H:%M:%S      ==&gt; 18:25:20,5. %H:%M:%S      ==&gt; 18:25:20,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%j - Day of the year [001,366].""","%j - Day of the year [001,366].""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,%a - Abbreviated weekday name.,%a - Abbreviated weekday name.,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,%A - Full weekday name.,%A - Full weekday name.,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"3. %y, %Y         ==&gt; 08, 2008","3. %y, %Y         ==&gt; 08, 2008",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%H - Hour (24-hour clock) [00,23].""","%H - Hour (24-hour clock) [00,23].""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%B - Full month name.""","%B - Full month name.""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"%d - Day of the month [01,31].""","%d - Day of the month [01,31].""",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,"1. %b, %B         ==&gt; Dec, December","1. %b, %B         ==&gt; Dec, December",
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,7. %j              ==&gt; 340,7. %j              ==&gt; 340,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_form,8. %S              ==&gt; 20,8. %S              ==&gt; 20,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_search,Language,Language,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_search,Active,Active,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_search,Languages,Languages,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_tree,Activate / Update,Activate / Update,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_lang_tree,Languages,Languages,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_category_view_search,Archived,Archived,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_category_view_search,Search Partner Category,Search Partner Category,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_industry_view_form,Industry,Industry,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_industry_view_search,Archived,Archived,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_industry_view_search,Search Partner Industry,Search Partner Industry,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_industry_view_tree,Industry,Industry,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_kanban_view,at,at,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,ZIP,ZIP,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,City,City,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Country,Country,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Bank Accounts,Bank Accounts,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,State,State,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Street...,Street...,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Private Address Form,Private Address Form,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Street 2...,Street 2...,
web_tour,model_terms,"ir.ui.view,arch_db",base.res_partner_view_form_private,Address,Address,
web_tour,model_terms,"ir.ui.view,arch_db",base.reset_view_arch_wizard_view,"<span attrs=""{'invisible': [('reset_mode', '!=', 'soft')]}"">This view has no previous version.</span>
                        <span attrs=""{'invisible': [('reset_mode', '!=', 'hard')]}"">This view is not coming from a file.</span>
                        <span attrs=""{'invisible': [('reset_mode', '!=', 'other_view')]}"">You need two views to compare.</span>","<span attrs=""{'invisible': [('reset_mode', '!=', 'soft')]}"">This view has no previous version.</span>
                        <span attrs=""{'invisible': [('reset_mode', '!=', 'hard')]}"">This view is not coming from a file.</span>
                        <span attrs=""{'invisible': [('reset_mode', '!=', 'other_view')]}"">You need two views to compare.</span>",
web_tour,model_terms,"ir.ui.view,arch_db",base.reset_view_arch_wizard_view,Reset View,Reset View,
web_tour,model_terms,"ir.ui.view,arch_db",base.reset_view_arch_wizard_view,Cancel,Cancel,
web_tour,model_terms,"ir.ui.view,arch_db",base.reset_view_arch_wizard_view,Reset View Architecture,Reset View Architecture,
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view,"When subsequences per date range are used, you can prefix variables with 'range_'
                                to use the beginning of the range instead of the current date, e.g. %(range_year)s instead of %(year)s.","When subsequences per date range are used, you can prefix variables with 'range_'
                                to use the beginning of the range instead of the current date, e.g. %(range_year)s instead of %(year)s.",
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view,"Legend (for prefix, suffix)","Legend (for prefix, suffix)",
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view,Sequence,Sequence,
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view,"<span colspan=""2"">Hour 00-&gt;24: %(h24)s</span>
                                <span colspan=""2"">Hour 00-&gt;12: %(h12)s</span>
                                <span colspan=""2"">Minute: %(min)s</span>
                                <span colspan=""2"">Second: %(sec)s</span>","<span colspan=""2"">Hour 00-&gt;24: %(h24)s</span>
                                <span colspan=""2"">Hour 00-&gt;12: %(h12)s</span>
                                <span colspan=""2"">Minute: %(min)s</span>
                                <span colspan=""2"">Second: %(sec)s</span>",
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view,"<span colspan=""2"">Day of the Year: %(doy)s</span>
                                <span colspan=""2"">Week of the Year: %(woy)s</span>
                                <span colspan=""2"">Day of the Week (0:Monday): %(weekday)s</span>","<span colspan=""2"">Day of the Year: %(doy)s</span>
                                <span colspan=""2"">Week of the Year: %(woy)s</span>
                                <span colspan=""2"">Day of the Week (0:Monday): %(weekday)s</span>",
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view,Next Number,Next Number,
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view,"<span colspan=""2"">Current Year with Century: %(year)s</span>
                                <span colspan=""2"">Current Year without Century: %(y)s</span>
                                <span colspan=""2"">Month: %(month)s</span>
                                <span colspan=""2"">Day: %(day)s</span>","<span colspan=""2"">Current Year with Century: %(year)s</span>
                                <span colspan=""2"">Current Year without Century: %(y)s</span>
                                <span colspan=""2"">Month: %(month)s</span>
                                <span colspan=""2"">Day: %(day)s</span>",
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view,Sequences,Sequences,
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view_tree,Next Number,Next Number,
web_tour,model_terms,"ir.ui.view,arch_db",base.sequence_view_tree,Sequences,Sequences,
web_tour,model_terms,"ir.ui.view,arch_db",base.user_groups_view,Administration,Administration,
web_tour,model_terms,"ir.ui.view,arch_db",base.user_groups_view,Extra Rights,Extra Rights,
web_tour,model_terms,"ir.ui.view,arch_db",base.user_groups_view,User Type,User Type,
web_tour,model_terms,"ir.ui.view,arch_db",base.user_groups_view,Technical,Technical,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,History,History,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,Attached To,Attached To,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,Attachments,Attachments,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,Description,Description,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,on,on,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,Indexed Content,Indexed Content,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_form,Creation,Creation,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,URL,URL,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Created by,Created by,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Company,Company,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Group By,Group By,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Attachment,Attachment,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Attachments,Attachments,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Creation Date,Creation Date,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Type,Type,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Stored,Stored,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,My Document(s),My Document(s),
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Filter on my documents,Filter on my documents,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_search,Owner,Owner,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_attachment_tree,Attachments,Attachments,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_import_language,Import Translation,Import Translation,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_import_language,e.g. English,e.g. English,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_import_language,e.g. en_US,e.g. en_US,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_import_language,_Import,_Import,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_import_language,Cancel,Cancel,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_import_language,Code,Code,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,Close,Close,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,Switch to,Switch to,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,Add,Add,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,"has been successfully installed.
Users can choose his favorite language in their preferences.","has been successfully installed.
Users can choose his favorite language in their preferences.",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,Load a Translation,Load a Translation,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,Cancel,Cancel,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_language_install,&amp; Close,&amp; Close,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,Document,Document,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,Show technical modules,Show technical modules,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,The following documents will be permanently lost,The following documents will be permanently lost,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,The following apps will be uninstalled,The following apps will be uninstalled,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,Icon,Icon,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,Uninstall module,Uninstall module,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,Confirm,Confirm,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,Cancel,Cancel,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,"Module uninstallation is not always consistent and can sometimes lead to issues,
                            some data may be deleted, the database could be left in an unstable state,
                            the server could crash, etc. While this is rare, we recommend testing
                            the uninstallation procedure on a duplicate database to guarantee that
                            it works and then doing it on your production database.","Module uninstallation is not always consistent and can sometimes lead to issues,
                            some data may be deleted, the database could be left in an unstable state,
                            the server could crash, etc. While this is rare, we recommend testing
                            the uninstallation procedure on a duplicate database to guarantee that
                            it works and then doing it on your production database.",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_uninstall,Models,Models,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_update,Close,Close,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_update,Update,Update,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_update,Module Update Result,Module Update Result,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_update,Update Module List,Update Module List,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_update,Cancel,Cancel,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_update,Open Apps,Open Apps,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_update,"<span class=""o_form_label"">Click on Update below to start the process...</span>","<span class=""o_form_label"">Click on Update below to start the process...</span>",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade,This module will trigger the uninstallation of below modules.,This module will trigger the uninstallation of below modules.,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade,"If you wish to cancel the process, press the cancel button below","If you wish to cancel the process, press the cancel button below",
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade,<strong>This operation will permanently erase all data currently stored by the modules!</strong>,<strong>This operation will permanently erase all data currently stored by the modules!</strong>,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade,Confirm,Confirm,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade,Cancel,Cancel,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade,System Update,System Update,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade,Impacted Apps,Impacted Apps,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,Apply Schedule Upgrade,Apply Schedule Upgrade,
web_tour,model_terms,"ir.ui.view,arch_db",base.view_base_module_upgrade_install,Cancel,Cancel,
